CompoundCityId,cityId,stateId
105254-15,105254,15
104376-58,104376,58
102910-48,102910,48
103332-22,103332,22
101746-26,101746,26
99619-19,99619,19
100633-22,100633,22
132791-27,132791,27
130499-35,130499,35
130664-23,130664,23
129261-9,129261,9
127086-35,127086,35
127789-22,127789,22
127944-58,127944,58
122754-28,122754,28
123472-5,123472,5
122011-58,122011,58
119172-17,119172,17
119227-24,119227,24
118194-58,118194,58
118651-28,118651,28
118673-15,118673,15
117099-21,117099,21
117359-19,117359,19
118188-40,118188,40
115680-46,115680,46
116062-40,116062,40
114858-58,114858,58
115151-45,115151,45
113794-22,113794,22
114394-44,114394,44
112439-14,112439,14
112574-29,112574,29
112739-19,112739,19
111467-22,111467,22
110502-44,110502,44
110949-30,110949,30
109652-58,109652,58
108442-22,108442,22
107177-58,107177,58
104903-19,104903,19
104945-45,104945,45
104959-36,104959,36
105411-32,105411,32
103800-40,103800,40
104013-34,104013,34
103785-21,103785,21
100681-9,100681,9
99925-35,99925,35
133042-46,133042,46
131674-34,131674,34
132245-24,132245,24
132245-44,132245,44
132438-21,132438,21
131136-58,131136,58
131174-58,131174,58
131193-35,131193,35
131381-45,131381,45
128356-9,128356,9
129252-31,129252,31
127392-36,127392,36
127883-22,127883,22
126701-9,126701,9
125358-9,125358,9
125710-27,125710,27
126221-27,126221,27
125094-34,125094,34
125232-9,125232,9
123661-49,123661,49
124070-44,124070,44
124293-34,124293,34
120957-55,120957,55
121040-9,121040,9
120240-24,120240,24
120036-15,120036,15
118797-15,118797,15
119075-26,119075,26
118139-19,118139,19
118247-19,118247,19
116706-29,116706,29
115303-18,115303,18
115526-27,115526,27
114853-9,114853,9
114911-9,114911,9
114990-44,114990,44
112780-16,112780,16
112288-9,112288,9
112445-5,112445,5
111980-10,111980,10
112277-36,112277,36
111296-44,111296,44
110887-30,110887,30
110892-27,110892,27
110275-21,110275,21
110442-28,110442,28
108229-35,108229,35
109356-44,109356,44
109648-35,109648,35
107818-44,107818,44
108121-5,108121,5
108174-9,108174,9
105415-28,105415,28
106177-58,106177,58
106247-18,106247,18
104627-26,104627,26
104939-30,104939,30
105083-9,105083,9
103479-39,103479,39
103644-34,103644,34
147038-58,147038,58
104417-9,104417,9
102237-58,102237,58
102448-24,102448,24
103468-9,103468,9
101966-39,101966,39
100138-9,100138,9
99808-17,99808,17
99914-58,99914,58
100330-9,100330,9
132217-23,132217,23
132863-32,132863,32
131104-30,131104,30
131550-14,131550,14
128893-17,128893,17
129189-9,129189,9
129192-44,129192,44
127893-23,127893,23
128639-9,128639,9
126447-22,126447,22
127277-46,127277,46
126101-30,126101,30
125165-9,125165,9
124599-39,124599,39
124716-58,124716,58
124738-15,124738,15
123439-29,123439,29
122006-15,122006,15
122582-9,122582,9
120990-28,120990,28
121985-45,121985,45
120715-36,120715,36
119216-19,119216,19
120138-24,120138,24
120261-21,120261,21
118693-22,118693,22
118058-58,118058,58
117251-30,117251,30
117539-17,117539,17
117818-44,117818,44
116827-30,116827,30
116047-22,116047,22
116291-21,116291,21
115369-19,115369,19
115495-6,115495,6
114472-45,114472,45
113650-10,113650,10
113660-29,113660,29
112721-28,112721,28
113047-32,113047,32
111606-44,111606,44
111275-29,111275,29
111294-28,111294,28
111584-23,111584,23
111068-49,111068,49
111117-27,111117,27
111238-9,111238,9
110132-15,110132,15
110432-19,110432,19
109692-44,109692,44
107397-58,107397,58
106866-48,106866,48
107249-30,107249,30
106435-58,106435,58
106462-9,106462,9
106576-31,106576,31
106794-45,106794,45
105834-14,105834,14
104418-9,104418,9
104467-17,104467,17
102625-58,102625,58
103156-36,103156,36
102203-44,102203,44
102617-7,102617,7
101664-30,101664,30
131609-20,131609,20
131049-10,131049,10
131310-20,131310,20
129452-20,129452,20
127771-30,127771,30
127894-9,127894,9
127184-17,127184,17
127749-46,127749,46
126313-28,126313,28
126416-19,126416,19
147336-58,147336,58
122271-55,122271,55
122632-18,122632,18
122760-39,122760,39
121450-23,121450,23
122112-31,122112,31
122130-23,122130,23
120542-34,120542,34
120955-14,120955,14
121223-19,121223,19
119878-36,119878,36
118736-28,118736,28
116920-24,116920,24
117284-28,117284,28
116762-19,116762,19
116888-32,116888,32
114435-19,114435,19
114551-58,114551,58
112518-9,112518,9
112199-32,112199,32
112221-44,112221,44
112321-28,112321,28
111504-17,111504,17
111559-44,111559,44
110417-26,110417,26
110655-19,110655,19
111150-32,111150,32
111243-45,111243,45
109024-28,109024,28
108594-49,108594,49
108638-19,108638,19
107184-18,107184,18
107359-10,107359,10
107816-49,107816,49
106282-40,106282,40
106835-40,106835,40
105525-34,105525,34
106255-19,106255,19
105000-18,105000,18
105216-44,105216,44
103877-44,103877,44
104376-46,104376,46
103269-29,103269,29
103488-46,103488,46
103490-21,103490,21
103561-22,103561,22
103567-43,103567,43
102693-9,102693,9
103026-46,103026,46
103223-19,103223,19
102236-19,102236,19
101079-31,101079,31
101685-58,101685,58
100232-36,100232,36
100788-21,100788,21
147550-58,147550,58
130513-58,130513,58
129289-6,129289,6
128442-9,128442,9
128455-46,128455,46
128191-22,128191,22
126855-44,126855,44
127276-32,127276,32
126489-34,126489,34
123778-32,123778,32
124343-45,124343,45
123430-22,123430,22
123578-35,123578,35
121493-58,121493,58
145994-40,145994,40
121287-5,121287,5
119424-9,119424,9
119772-27,119772,27
118753-28,118753,28
118214-17,118214,17
116741-34,116741,34
116962-19,116962,19
117374-36,117374,36
117558-19,117558,19
117988-24,117988,24
116285-29,116285,29
116584-27,116584,27
115762-58,115762,58
115138-45,115138,45
114752-19,114752,19
114951-31,114951,31
113471-9,113471,9
114325-46,114325,46
112455-10,112455,10
113328-22,113328,22
111891-32,111891,32
112316-34,112316,34
111612-30,111612,30
111754-23,111754,23
145980-39,145980,39
111283-9,111283,9
110158-46,110158,46
110193-28,110193,28
110614-58,110614,58
111005-29,111005,29
109437-30,109437,30
109721-10,109721,10
108714-32,108714,32
109074-22,109074,22
109196-55,109196,55
107712-9,107712,9
108428-29,108428,29
106828-23,106828,23
106452-15,106452,15
104910-45,104910,45
105265-44,105265,44
106309-17,106309,17
104635-19,104635,19
103391-21,103391,21
103047-44,103047,44
103260-44,103260,44
101588-55,101588,55
100342-30,100342,30
100974-45,100974,45
100244-9,100244,9
132325-34,132325,34
132689-38,132689,38
132769-30,132769,30
131903-35,131903,35
131959-9,131959,9
129380-27,129380,27
128490-58,128490,58
128992-28,128992,28
128072-46,128072,46
126681-22,126681,22
127137-5,127137,5
126582-19,126582,19
126583-19,126583,19
125839-49,125839,49
125326-9,125326,9
125365-9,125365,9
123522-17,123522,17
123560-19,123560,19
123790-48,123790,48
121961-57,121961,57
122340-18,122340,18
121304-17,121304,17
121850-19,121850,19
120244-44,120244,44
120638-44,120638,44
120984-9,120984,9
119913-20,119913,20
116862-26,116862,26
116250-22,116250,22
115553-22,115553,22
115661-30,115661,30
115753-57,115753,57
114741-20,114741,20
113991-30,113991,30
114286-32,114286,32
111403-58,111403,58
112543-29,112543,29
111127-30,111127,30
111303-35,111303,35
109927-34,109927,34
110267-30,110267,30
108736-6,108736,6
109335-10,109335,10
109590-58,109590,58
108342-19,108342,19
108571-23,108571,23
106839-26,106839,26
106923-58,106923,58
143717-27,143717,27
106609-18,106609,18
144083-44,144083,44
106015-58,106015,58
106265-22,106265,22
104248-9,104248,9
104314-30,104314,30
105013-22,105013,22
102140-32,102140,32
101358-29,101358,29
101415-22,101415,22
101975-9,101975,9
100543-38,100543,38
100743-14,100743,14
100789-45,100789,45
99537-26,99537,26
132229-19,132229,19
132301-22,132301,22
132429-9,132429,9
131671-29,131671,29
131677-34,131677,34
129178-31,129178,31
128384-57,128384,57
127344-58,127344,58
147339-34,147339,34
126379-32,126379,32
125050-17,125050,17
124584-28,124584,28
124189-58,124189,58
123102-48,123102,48
123153-17,123153,17
121440-28,121440,28
121522-28,121522,28
122851-27,122851,27
119504-21,119504,21
119786-15,119786,15
118866-17,118866,17
118231-22,118231,22
118361-45,118361,45
117710-30,117710,30
117431-46,117431,46
115661-17,115661,17
115833-55,115833,55
113870-19,113870,19
114813-30,114813,30
113003-35,113003,35
113817-58,113817,58
113852-32,113852,32
112219-6,112219,6
112223-36,112223,36
111147-44,111147,44
111271-9,111271,9
111431-17,111431,17
111464-28,111464,28
109357-44,109357,44
109466-24,109466,24
109500-20,109500,20
108146-58,108146,58
108977-20,108977,20
106816-44,106816,44
107019-40,107019,40
104947-30,104947,30
105174-29,105174,29
105443-28,105443,28
103676-9,103676,9
103725-30,103725,30
102129-17,102129,17
102677-29,102677,29
102752-46,102752,46
101647-20,101647,20
100377-30,100377,30
100850-32,100850,32
100585-20,100585,20
132080-27,132080,27
132521-29,132521,29
132566-44,132566,44
131598-34,131598,34
131861-39,131861,39
131219-26,131219,26
126791-11,126791,11
128082-46,128082,46
126556-18,126556,18
125412-45,125412,45
147338-15,147338,15
124978-19,124978,19
124055-30,124055,30
122338-28,122338,28
122810-9,122810,9
121530-43,121530,43
120086-44,120086,44
117071-44,117071,44
116698-27,116698,27
116160-9,116160,9
116360-29,116360,29
115157-58,115157,58
112636-5,112636,5
112792-46,112792,46
113011-58,113011,58
113179-6,113179,6
112182-46,112182,46
111912-5,111912,5
111927-19,111927,19
111944-19,111944,19
111897-30,111897,30
109834-9,109834,9
109946-15,109946,15
110292-45,110292,45
110399-58,110399,58
109508-58,109508,58
109740-44,109740,44
146634-14,146634,14
109169-17,109169,17
107172-17,107172,17
107288-28,107288,28
106078-19,106078,19
105922-5,105922,5
103811-9,103811,9
103184-14,103184,14
103286-22,103286,22
102642-45,102642,45
100627-44,100627,44
101520-19,101520,19
99730-9,99730,9
131210-17,131210,17
131473-36,131473,36
131996-19,131996,19
128730-35,128730,35
129464-26,129464,26
128023-32,128023,32
128174-9,128174,9
126663-18,126663,18
126813-27,126813,27
124550-34,124550,34
122108-7,122108,7
122179-58,122179,58
122389-22,122389,22
121984-29,121984,29
120700-15,120700,15
120780-58,120780,58
120333-28,120333,28
120450-24,120450,24
119293-29,119293,29
118488-44,118488,44
118827-15,118827,15
119010-26,119010,26
116210-36,116210,36
116248-20,116248,20
115941-58,115941,58
116002-29,116002,29
115333-32,115333,32
115400-20,115400,20
113659-20,113659,20
114804-9,114804,9
113176-34,113176,34
113306-26,113306,26
112102-17,112102,17
110630-34,110630,34
110709-26,110709,26
111234-44,111234,44
110166-28,110166,28
108454-19,108454,19
108972-30,108972,30
108366-58,108366,58
107566-44,107566,44
107708-27,107708,27
106527-55,106527,55
107019-22,107019,22
107530-44,107530,44
106120-45,106120,45
106239-44,106239,44
106350-45,106350,45
105360-23,105360,23
105407-19,105407,19
143985-27,143985,27
104509-35,104509,35
104785-58,104785,58
103260-58,103260,58
104174-45,104174,45
104403-34,104403,34
100673-58,100673,58
101032-44,101032,44
101196-21,101196,21
100544-44,100544,44
146977-45,146977,45
100668-20,100668,20
99749-40,99749,40
132205-34,132205,34
132293-17,132293,17
132597-21,132597,21
131157-16,131157,16
131609-29,131609,29
131009-10,131009,10
128388-9,128388,9
128395-23,128395,23
128863-57,128863,57
129083-29,129083,29
127184-55,127184,55
127281-18,127281,18
127596-20,127596,20
125677-9,125677,9
143853-18,143853,18
121667-26,121667,26
121742-30,121742,30
122420-34,122420,34
122942-27,122942,27
120566-9,120566,9
147275-5,147275,5
119515-58,119515,58
118673-9,118673,9
119132-28,119132,28
118338-36,118338,36
116897-22,116897,22
117101-34,117101,34
117164-28,117164,28
115953-45,115953,45
116011-21,116011,21
115170-21,115170,21
114784-19,114784,19
113300-22,113300,22
114044-44,114044,44
111314-32,111314,32
111889-19,111889,19
110863-19,110863,19
110891-19,110891,19
109220-18,109220,18
110046-30,110046,30
108254-9,108254,9
108420-17,108420,17
106740-19,106740,19
107439-30,107439,30
107959-44,107959,44
104920-7,104920,7
104052-30,104052,30
104133-27,104133,27
103259-40,103259,40
103273-58,103273,58
102958-30,102958,30
101741-36,101741,36
99496-31,99496,31
99914-44,99914,44
100538-19,100538,19
132347-21,132347,21
144945-40,144945,40
132754-34,132754,34
131606-22,131606,22
131703-21,131703,21
132248-17,132248,17
130558-44,130558,44
131042-55,131042,55
128091-20,128091,20
128972-48,128972,48
127274-35,127274,35
126198-28,126198,28
125027-45,125027,45
125583-43,125583,43
122719-44,122719,44
121458-9,121458,9
120945-58,120945,58
121235-44,121235,44
119843-44,119843,44
118866-58,118866,58
118381-29,118381,29
117258-45,117258,45
116592-30,116592,30
115257-38,115257,38
115413-45,115413,45
115743-36,115743,36
114979-44,114979,44
115037-45,115037,45
112089-19,112089,19
113500-22,113500,22
111283-14,111283,14
111441-44,111441,44
110655-22,110655,22
109950-49,109950,49
110307-22,110307,22
110562-28,110562,28
109570-34,109570,34
109733-14,109733,14
109237-34,109237,34
106996-46,106996,46
107273-46,107273,46
105762-29,105762,29
106318-46,106318,46
105127-9,105127,9
103227-30,103227,30
103628-17,103628,17
103787-22,103787,22
102423-46,102423,46
101763-46,101763,46
101886-29,101886,29
100708-30,100708,30
100911-35,100911,35
146972-58,146972,58
100378-27,100378,27
132144-45,132144,45
132269-5,132269,5
132777-48,132777,48
132920-44,132920,44
143690-12,143690,12
129410-26,129410,26
129430-30,129430,30
128340-22,128340,22
126498-22,126498,22
126757-17,126757,17
127115-27,127115,27
126130-17,126130,17
125619-19,125619,19
125679-27,125679,27
126005-9,126005,9
124447-34,124447,34
123363-58,123363,58
123422-23,123422,23
123430-45,123430,45
122057-20,122057,20
122512-9,122512,9
122632-29,122632,29
122862-31,122862,31
122942-30,122942,30
118508-45,118508,45
118708-20,118708,20
117225-32,117225,32
117879-55,117879,55
118121-45,118121,45
116915-44,116915,44
117043-45,117043,45
115837-19,115837,19
116298-9,116298,9
116375-46,116375,46
113528-45,113528,45
114082-9,114082,9
114143-9,114143,9
112012-19,112012,19
111482-10,111482,10
111500-58,111500,58
111559-28,111559,28
110518-11,110518,11
106260-9,106260,9
106876-30,106876,30
107003-30,107003,30
107006-39,107006,39
105108-22,105108,22
104265-36,104265,36
104505-26,104505,26
103822-27,103822,27
103284-34,103284,34
103492-24,103492,24
101507-45,101507,45
101567-36,101567,36
102116-58,102116,58
99651-46,99651,46
99846-21,99846,21
100166-9,100166,9
131409-46,131409,46
132646-6,132646,6
130437-15,130437,15
130621-31,130621,31
129404-44,129404,44
128065-58,128065,58
126738-14,126738,14
127543-29,127543,29
124827-19,124827,19
124869-44,124869,44
124512-10,124512,10
124641-21,124641,21
122611-58,122611,58
124149-21,124149,21
122036-44,122036,44
122206-9,122206,9
122271-30,122271,30
119978-24,119978,24
121258-22,121258,22
119363-7,119363,7
119718-49,119718,49
119026-9,119026,9
118305-39,118305,39
118651-23,118651,23
117632-19,117632,19
115955-35,115955,35
116584-38,116584,38
117220-9,117220,9
115369-21,115369,21
113930-16,113930,16
114096-31,114096,31
114194-14,114194,14
114218-9,114218,9
114665-58,114665,58
144102-58,144102,58
112572-17,112572,17
111889-36,111889,36
112075-21,112075,21
112296-32,112296,32
111831-22,111831,22
109130-19,109130,19
105761-17,105761,17
106093-44,106093,44
106368-22,106368,22
106723-10,106723,10
106906-17,106906,17
105287-34,105287,34
105747-40,105747,40
104354-30,104354,30
103058-38,103058,38
103324-46,103324,46
103425-35,103425,35
102732-19,102732,19
100045-9,100045,9
133287-6,133287,6
132947-7,132947,7
133113-58,133113,58
132211-24,132211,24
130545-45,130545,45
128671-58,128671,58
126991-45,126991,45
127129-28,127129,28
125846-46,125846,46
125092-6,125092,6
147334-19,147334,19
147313-34,147313,34
124449-40,124449,40
124718-36,124718,36
123162-29,123162,29
123760-5,123760,5
119814-15,119814,15
120968-11,120968,11
118898-19,118898,19
119649-58,119649,58
118123-26,118123,26
118302-9,118302,9
118330-22,118330,22
116878-35,116878,35
117319-31,117319,31
117523-30,117523,30
115992-44,115992,44
148432-27,148432,27
113425-22,113425,22
113828-34,113828,34
111828-29,111828,29
113030-30,113030,30
110537-15,110537,15
108470-58,108470,58
108630-9,108630,9
107952-18,107952,18
148051-9,148051,9
108413-30,108413,30
106015-10,106015,10
106947-19,106947,19
107176-21,107176,21
107362-38,107362,38
104971-20,104971,20
105778-10,105778,10
104078-32,104078,32
104107-28,104107,28
103757-46,103757,46
101763-27,101763,27
101966-45,101966,45
101037-19,101037,19
101348-9,101348,9
101703-19,101703,19
132689-9,132689,9
132355-19,132355,19
132372-22,132372,22
132421-58,132421,58
130732-5,130732,5
130766-26,130766,26
126703-29,126703,29
127842-30,127842,30
124932-44,124932,44
124356-22,124356,22
124707-17,124707,17
123643-39,123643,39
124079-27,124079,27
122419-15,122419,15
120072-27,120072,27
119649-29,119649,29
118134-20,118134,20
118711-34,118711,34
117943-27,117943,27
117956-29,117956,29
118047-48,118047,48
148092-17,148092,17
146727-58,146727,58
117204-9,117204,9
117358-16,117358,16
117419-14,117419,14
116034-7,116034,7
116041-10,116041,10
116526-40,116526,40
116684-17,116684,17
114309-10,114309,10
115328-17,115328,17
114149-46,114149,46
112992-55,112992,55
111671-35,111671,35
111383-45,111383,45
110709-44,110709,44
111034-48,111034,48
109856-32,109856,32
107473-6,107473,6
106186-44,106186,44
106497-58,106497,58
105028-19,105028,19
103258-15,103258,15
103580-18,103580,18
133181-9,133181,9
132185-44,132185,44
132216-35,132216,35
132378-40,132378,40
131071-21,131071,21
131182-21,131182,21
130658-44,130658,44
128154-34,128154,34
127351-28,127351,28
128027-18,128027,18
125812-32,125812,32
127084-24,127084,24
125295-19,125295,19
124097-39,124097,39
124252-36,124252,36
122438-34,122438,34
123153-20,123153,20
121332-31,121332,31
121825-44,121825,44
121830-23,121830,23
147266-44,147266,44
120376-11,120376,11
119804-44,119804,44
119999-18,119999,18
119023-58,119023,58
117719-35,117719,35
118603-45,118603,45
118647-44,118647,44
117431-17,117431,17
117710-9,117710,9
116198-58,116198,58
116339-48,116339,48
116468-17,116468,17
116546-32,116546,32
116712-6,116712,6
116167-58,116167,58
114778-30,114778,30
114845-28,114845,28
114948-44,114948,44
113493-22,113493,22
114359-31,114359,31
114392-9,114392,9
112622-44,112622,44
113280-34,113280,34
112107-5,112107,5
112163-31,112163,31
111122-30,111122,30
