CompoundCityId,cityId,stateId,Entity,Shape
111683-20,111683,20,FOUND,FOUND
112733-21,112733,21,FOUND,NOT_FOUND
117899-20,117899,20,FOUND,NOT_FOUND
104438-40,104438,40,NOT_FOUND,NOT_FOUND
118183-48,118183,48,FOUND,NOT_FOUND
131630-43,131630,43,NOT_FOUND,NOT_FOUND
105494-55,105494,55,NOT_FOUND,NOT_FOUND
106744-17,106744,17,FOUND,NOT_FOUND
109145-49,109145,49,FOUND,FOUND
109833-60,109833,60,NOT_FOUND,FOUND
117264-60,117264,60,NOT_FOUND,FOUND
103909-58,103909,58,FOUND,NOT_FOUND
119375-60,119375,60,NOT_FOUND,NOT_FOUND
120580-6,120580,6,FOUND,FOUND
125799-30,125799,30,FOUND,NOT_FOUND
126494-63,126494,63,NOT_FOUND,NOT_FOUND
132181-45,132181,45,NOT_FOUND,NOT_FOUND
106707-9,106707,9,FOUND,FOUND
106892-36,106892,36,FOUND,FOUND
114434-38,114434,38,FOUND,NOT_FOUND
116212-49,116212,49,FOUND,FOUND
102466-17,102466,17,FOUND,NOT_FOUND
120176-11,120176,11,FOUND,FOUND
126408-65,126408,65,NOT_FOUND,FOUND
129406-30,129406,30,FOUND,NOT_FOUND
132445-24,132445,24,FOUND,FOUND
112361-39,112361,39,FOUND,NOT_FOUND
100642-39,100642,39,NOT_FOUND,NOT_FOUND
103948-29,103948,29,FOUND,NOT_FOUND
120659-39,120659,39,FOUND,FOUND
126156-27,126156,27,FOUND,NOT_FOUND
104251-40,104251,40,NOT_FOUND,NOT_FOUND
118408-54,118408,54,NOT_FOUND,NOT_FOUND
123807-31,123807,31,FOUND,NOT_FOUND
133024-19,133024,19,FOUND,FOUND
106417-36,106417,36,FOUND,NOT_FOUND
100468-29,100468,29,NOT_FOUND,NOT_FOUND
103960-21,103960,21,FOUND,FOUND
127695-65,127695,65,NOT_FOUND,FOUND
127713-9,127713,9,NOT_FOUND,NOT_FOUND
128498-46,128498,46,FOUND,NOT_FOUND
132309-29,132309,29,NOT_FOUND,NOT_FOUND
107254-58,107254,58,NOT_FOUND,NOT_FOUND
108540-52,108540,52,FOUND,FOUND
110155-35,110155,35,FOUND,NOT_FOUND
111048-30,111048,30,FOUND,FOUND
111411-40,111411,40,NOT_FOUND,NOT_FOUND
116798-35,116798,35,FOUND,NOT_FOUND
116842-6,116842,6,FOUND,NOT_FOUND
99880-28,99880,28,FOUND,NOT_FOUND
118188-63,118188,63,NOT_FOUND,NOT_FOUND
121467-19,121467,19,FOUND,NOT_FOUND
123651-57,123651,57,FOUND,NOT_FOUND
126974-58,126974,58,FOUND,FOUND
132808-64,132808,64,NOT_FOUND,FOUND
107007-58,107007,58,NOT_FOUND,NOT_FOUND
112540-44,112540,44,FOUND,NOT_FOUND
100411-29,100411,29,FOUND,NOT_FOUND
101188-31,101188,31,NOT_FOUND,NOT_FOUND
102920-49,102920,49,NOT_FOUND,NOT_FOUND
103500-57,103500,57,FOUND,FOUND
124476-5,124476,5,FOUND,FOUND
108633-44,108633,44,NOT_FOUND,NOT_FOUND
112434-62,112434,62,NOT_FOUND,NOT_FOUND
117292-17,117292,17,FOUND,FOUND
117688-36,117688,36,FOUND,NOT_FOUND
100382-44,100382,44,NOT_FOUND,NOT_FOUND
102991-18,102991,18,NOT_FOUND,NOT_FOUND
103581-49,103581,49,NOT_FOUND,NOT_FOUND
118447-58,118447,58,FOUND,FOUND
118757-58,118757,58,FOUND,NOT_FOUND
120869-44,120869,44,FOUND,FOUND
105241-44,105241,44,NOT_FOUND,NOT_FOUND
130905-52,130905,52,NOT_FOUND,NOT_FOUND
131365-60,131365,60,NOT_FOUND,FOUND
133231-6,133231,6,NOT_FOUND,NOT_FOUND
105641-48,105641,48,FOUND,NOT_FOUND
106942-30,106942,30,NOT_FOUND,NOT_FOUND
104502-62,104502,62,NOT_FOUND,NOT_FOUND
118798-57,118798,57,FOUND,FOUND
124866-63,124866,63,NOT_FOUND,FOUND
132720-45,132720,45,NOT_FOUND,NOT_FOUND
113728-54,113728,54,FOUND,FOUND
118372-65,118372,65,NOT_FOUND,NOT_FOUND
130970-52,130970,52,NOT_FOUND,NOT_FOUND
111581-15,111581,15,FOUND,FOUND
111609-22,111609,22,FOUND,NOT_FOUND
112860-65,112860,65,NOT_FOUND,FOUND
118325-21,118325,21,FOUND,FOUND
119427-58,119427,58,NOT_FOUND,NOT_FOUND
124259-53,124259,53,FOUND,FOUND
124287-19,124287,19,FOUND,NOT_FOUND
107966-63,107966,63,NOT_FOUND,FOUND
116629-44,116629,44,NOT_FOUND,NOT_FOUND
117853-48,117853,48,FOUND,FOUND
100453-30,100453,30,NOT_FOUND,NOT_FOUND
102732-6,102732,6,FOUND,FOUND
118339-28,118339,28,FOUND,FOUND
124519-45,124519,45,FOUND,FOUND
130319-52,130319,52,NOT_FOUND,NOT_FOUND
115812-22,115812,22,FOUND,NOT_FOUND
100288-64,100288,64,NOT_FOUND,FOUND
122365-58,122365,58,NOT_FOUND,NOT_FOUND
128802-34,128802,34,NOT_FOUND,NOT_FOUND
129931-52,129931,52,NOT_FOUND,NOT_FOUND
101424-49,101424,49,NOT_FOUND,NOT_FOUND
102852-29,102852,29,FOUND,FOUND
123252-52,123252,52,FOUND,FOUND
127207-19,127207,19,NOT_FOUND,NOT_FOUND
107038-9,107038,9,FOUND,NOT_FOUND
100180-26,100180,26,FOUND,NOT_FOUND
101996-46,101996,46,FOUND,FOUND
118219-43,118219,43,FOUND,NOT_FOUND
122194-10,122194,10,FOUND,FOUND
122500-28,122500,28,NOT_FOUND,NOT_FOUND
124970-28,124970,28,NOT_FOUND,NOT_FOUND
129916-52,129916,52,NOT_FOUND,NOT_FOUND
105590-17,105590,17,NOT_FOUND,NOT_FOUND
113554-9,113554,9,FOUND,FOUND
146996-58,146996,58,FOUND,NOT_FOUND
120939-30,120939,30,NOT_FOUND,NOT_FOUND
126871-30,126871,30,NOT_FOUND,NOT_FOUND
115653-22,115653,22,NOT_FOUND,NOT_FOUND
99495-49,99495,49,FOUND,FOUND
100276-14,100276,14,FOUND,FOUND
124500-31,124500,31,FOUND,NOT_FOUND
106285-58,106285,58,FOUND,NOT_FOUND
111701-32,111701,32,FOUND,NOT_FOUND
112417-19,112417,19,NOT_FOUND,NOT_FOUND
115765-48,115765,48,FOUND,FOUND
115839-28,115839,28,NOT_FOUND,NOT_FOUND
100601-44,100601,44,FOUND,FOUND
119222-6,119222,6,NOT_FOUND,NOT_FOUND
119774-46,119774,46,FOUND,NOT_FOUND
106967-45,106967,45,FOUND,NOT_FOUND
112523-60,112523,60,NOT_FOUND,FOUND
114814-23,114814,23,FOUND,FOUND
116892-6,116892,6,FOUND,NOT_FOUND
117010-29,117010,29,FOUND,FOUND
101108-46,101108,46,FOUND,NOT_FOUND
120104-24,120104,24,FOUND,NOT_FOUND
132445-65,132445,65,NOT_FOUND,FOUND
133096-36,133096,36,NOT_FOUND,NOT_FOUND
110062-58,110062,58,FOUND,FOUND
112322-10,112322,10,FOUND,NOT_FOUND
101408-36,101408,36,FOUND,NOT_FOUND
147029-9,147029,9,NOT_FOUND,NOT_FOUND
123575-46,123575,46,FOUND,NOT_FOUND
128092-65,128092,65,NOT_FOUND,FOUND
129276-54,129276,54,NOT_FOUND,NOT_FOUND
133222-9,133222,9,FOUND,NOT_FOUND
115765-54,115765,54,FOUND,FOUND
116849-14,116849,14,FOUND,FOUND
128315-54,128315,54,FOUND,FOUND
129023-34,129023,34,FOUND,FOUND
129501-14,129501,14,FOUND,FOUND
130967-52,130967,52,NOT_FOUND,NOT_FOUND
131362-46,131362,46,FOUND,NOT_FOUND
108325-19,108325,19,FOUND,NOT_FOUND
113585-52,113585,52,NOT_FOUND,NOT_FOUND
132880-55,132880,55,FOUND,FOUND
99973-59,99973,59,NOT_FOUND,FOUND
103618-36,103618,36,FOUND,NOT_FOUND
124252-26,124252,26,FOUND,FOUND
132878-63,132878,63,NOT_FOUND,NOT_FOUND
113393-17,113393,17,NOT_FOUND,NOT_FOUND
116250-65,116250,65,NOT_FOUND,FOUND
104635-20,104635,20,NOT_FOUND,NOT_FOUND
121781-40,121781,40,FOUND,NOT_FOUND
127951-9,127951,9,FOUND,NOT_FOUND
107983-39,107983,39,NOT_FOUND,NOT_FOUND
111701-48,111701,48,FOUND,NOT_FOUND
116521-39,116521,39,FOUND,FOUND
102064-49,102064,49,NOT_FOUND,NOT_FOUND
118650-64,118650,64,NOT_FOUND,NOT_FOUND
120528-36,120528,36,NOT_FOUND,NOT_FOUND
125689-29,125689,29,FOUND,FOUND
132854-11,132854,11,FOUND,FOUND
107179-15,107179,15,FOUND,FOUND
110818-23,110818,23,FOUND,FOUND
111126-19,111126,19,FOUND,NOT_FOUND
113267-57,113267,57,FOUND,FOUND
114619-18,114619,18,FOUND,NOT_FOUND
114711-49,114711,49,NOT_FOUND,NOT_FOUND
116292-60,116292,60,NOT_FOUND,FOUND
105129-49,105129,49,NOT_FOUND,NOT_FOUND
118719-23,118719,23,FOUND,NOT_FOUND
119427-44,119427,44,FOUND,FOUND
110137-58,110137,58,NOT_FOUND,NOT_FOUND
115283-28,115283,28,FOUND,FOUND
102464-22,102464,22,NOT_FOUND,NOT_FOUND
104958-22,104958,22,FOUND,NOT_FOUND
120571-57,120571,57,FOUND,FOUND
133212-44,133212,44,NOT_FOUND,NOT_FOUND
107257-49,107257,49,FOUND,FOUND
112822-21,112822,21,FOUND,NOT_FOUND
113470-6,113470,6,FOUND,FOUND
102582-49,102582,49,FOUND,FOUND
103803-29,103803,29,FOUND,FOUND
111664-48,111664,48,FOUND,FOUND
117417-6,117417,6,FOUND,NOT_FOUND
145654-52,145654,52,NOT_FOUND,NOT_FOUND
132910-17,132910,17,FOUND,NOT_FOUND
113838-65,113838,65,NOT_FOUND,FOUND
100705-14,100705,14,FOUND,FOUND
101049-62,101049,62,NOT_FOUND,NOT_FOUND
122993-39,122993,39,FOUND,NOT_FOUND
126669-36,126669,36,NOT_FOUND,NOT_FOUND
131481-44,131481,44,FOUND,NOT_FOUND
105628-17,105628,17,FOUND,NOT_FOUND
107898-24,107898,24,FOUND,NOT_FOUND
108252-21,108252,21,FOUND,FOUND
111308-30,111308,30,NOT_FOUND,NOT_FOUND
113383-9,113383,9,NOT_FOUND,NOT_FOUND
116722-19,116722,19,NOT_FOUND,NOT_FOUND
117066-48,117066,48,FOUND,NOT_FOUND
100912-7,100912,7,FOUND,NOT_FOUND
124582-55,124582,55,NOT_FOUND,NOT_FOUND
125649-60,125649,60,NOT_FOUND,NOT_FOUND
129040-63,129040,63,NOT_FOUND,NOT_FOUND
131090-57,131090,57,FOUND,NOT_FOUND
132930-57,132930,57,FOUND,FOUND
110066-20,110066,20,NOT_FOUND,NOT_FOUND
110929-17,110929,17,FOUND,NOT_FOUND
112058-10,112058,10,FOUND,NOT_FOUND
114375-34,114375,34,NOT_FOUND,NOT_FOUND
101627-27,101627,27,FOUND,FOUND
101745-36,101745,36,FOUND,FOUND
124597-14,124597,14,FOUND,FOUND
129344-19,129344,19,NOT_FOUND,NOT_FOUND
130468-20,130468,20,NOT_FOUND,NOT_FOUND
105838-31,105838,31,NOT_FOUND,NOT_FOUND
109028-49,109028,49,NOT_FOUND,NOT_FOUND
109226-19,109226,19,FOUND,NOT_FOUND
112121-32,112121,32,FOUND,NOT_FOUND
116529-58,116529,58,NOT_FOUND,NOT_FOUND
117431-15,117431,15,FOUND,NOT_FOUND
121098-44,121098,44,FOUND,NOT_FOUND
124398-22,124398,22,FOUND,FOUND
124442-30,124442,30,NOT_FOUND,NOT_FOUND
131419-24,131419,24,FOUND,FOUND
106211-22,106211,22,FOUND,FOUND
112050-5,112050,5,NOT_FOUND,NOT_FOUND
112854-10,112854,10,NOT_FOUND,NOT_FOUND
113404-22,113404,22,FOUND,FOUND
116199-34,116199,34,NOT_FOUND,NOT_FOUND
101802-31,101802,31,NOT_FOUND,NOT_FOUND
102612-20,102612,20,FOUND,NOT_FOUND
124197-58,124197,58,NOT_FOUND,NOT_FOUND
131419-21,131419,21,FOUND,NOT_FOUND
106211-27,106211,27,FOUND,FOUND
111187-24,111187,24,FOUND,NOT_FOUND
116966-34,116966,34,FOUND,FOUND
128536-58,128536,58,NOT_FOUND,NOT_FOUND
108050-49,108050,49,FOUND,FOUND
102130-30,102130,30,FOUND,FOUND
103731-45,103731,45,NOT_FOUND,NOT_FOUND
105663-49,105663,49,FOUND,FOUND
107127-24,107127,24,FOUND,FOUND
108978-45,108978,45,FOUND,FOUND
109933-19,109933,19,FOUND,FOUND
101483-64,101483,64,NOT_FOUND,FOUND
102911-55,102911,55,NOT_FOUND,NOT_FOUND
103700-62,103700,62,NOT_FOUND,NOT_FOUND
144181-52,144181,52,NOT_FOUND,NOT_FOUND
132810-29,132810,29,NOT_FOUND,NOT_FOUND
108210-49,108210,49,FOUND,FOUND
108545-17,108545,17,NOT_FOUND,NOT_FOUND
113999-23,113999,23,FOUND,NOT_FOUND
115969-1,115969,1,NOT_FOUND,NOT_FOUND
100272-17,100272,17,FOUND,FOUND
101763-13,101763,13,FOUND,NOT_FOUND
104797-48,104797,48,FOUND,NOT_FOUND
125245-58,125245,58,FOUND,FOUND
127963-23,127963,23,FOUND,NOT_FOUND
132965-39,132965,39,FOUND,FOUND
106292-63,106292,63,NOT_FOUND,NOT_FOUND
111006-19,111006,19,FOUND,NOT_FOUND
115825-62,115825,62,NOT_FOUND,NOT_FOUND
118159-58,118159,58,NOT_FOUND,NOT_FOUND
143752-9,143752,9,FOUND,NOT_FOUND
124058-24,124058,24,NOT_FOUND,NOT_FOUND
127589-55,127589,55,FOUND,NOT_FOUND
147383-46,147383,46,FOUND,NOT_FOUND
131468-31,131468,31,FOUND,FOUND
108325-26,108325,26,NOT_FOUND,NOT_FOUND
100598-23,100598,23,FOUND,NOT_FOUND
124270-65,124270,65,NOT_FOUND,NOT_FOUND
109499-58,109499,58,FOUND,FOUND
117467-22,117467,22,FOUND,NOT_FOUND
121352-54,121352,54,FOUND,FOUND
131119-14,131119,14,FOUND,NOT_FOUND
109936-26,109936,26,FOUND,NOT_FOUND
99527-39,99527,39,FOUND,FOUND
103058-30,103058,30,FOUND,NOT_FOUND
120203-20,120203,20,FOUND,NOT_FOUND
108377-5,108377,5,FOUND,FOUND
113090-45,113090,45,FOUND,FOUND
115882-63,115882,63,NOT_FOUND,NOT_FOUND
102465-10,102465,10,NOT_FOUND,NOT_FOUND
117957-58,117957,58,FOUND,NOT_FOUND
123955-22,123955,22,NOT_FOUND,NOT_FOUND
125008-58,125008,58,FOUND,FOUND
146120-14,146120,14,FOUND,FOUND
106404-19,106404,19,FOUND,FOUND
117008-22,117008,22,FOUND,NOT_FOUND
100215-14,100215,14,FOUND,FOUND
123289-16,123289,16,FOUND,NOT_FOUND
127907-19,127907,19,NOT_FOUND,NOT_FOUND
133209-15,133209,15,FOUND,FOUND
107240-57,107240,57,FOUND,FOUND
107916-44,107916,44,NOT_FOUND,NOT_FOUND
108545-5,108545,5,FOUND,NOT_FOUND
113034-29,113034,29,FOUND,NOT_FOUND
113519-6,113519,6,FOUND,FOUND
115899-21,115899,21,FOUND,NOT_FOUND
117146-11,117146,11,FOUND,FOUND
104064-43,104064,43,NOT_FOUND,NOT_FOUND
104535-29,104535,29,FOUND,NOT_FOUND
124495-20,124495,20,NOT_FOUND,NOT_FOUND
127564-45,127564,45,NOT_FOUND,NOT_FOUND
127975-39,127975,39,NOT_FOUND,NOT_FOUND
130754-60,130754,60,NOT_FOUND,FOUND
132925-9,132925,9,FOUND,NOT_FOUND
107455-17,107455,17,NOT_FOUND,NOT_FOUND
111967-58,111967,58,NOT_FOUND,NOT_FOUND
101740-58,101740,58,FOUND,FOUND
104017-46,104017,46,FOUND,FOUND
120009-60,120009,60,NOT_FOUND,FOUND
126815-63,126815,63,NOT_FOUND,NOT_FOUND
105942-58,105942,58,NOT_FOUND,NOT_FOUND
148434-52,148434,52,NOT_FOUND,NOT_FOUND
118886-39,118886,39,FOUND,FOUND
146281-52,146281,52,NOT_FOUND,NOT_FOUND
105839-46,105839,46,NOT_FOUND,NOT_FOUND
103264-55,103264,55,FOUND,FOUND
117981-44,117981,44,NOT_FOUND,NOT_FOUND
126692-58,126692,58,NOT_FOUND,NOT_FOUND
144236-52,144236,52,NOT_FOUND,NOT_FOUND
131282-31,131282,31,NOT_FOUND,NOT_FOUND
108034-49,108034,49,NOT_FOUND,NOT_FOUND
109936-29,109936,29,FOUND,NOT_FOUND
110398-44,110398,44,FOUND,FOUND
113248-4,113248,4,FOUND,FOUND
122014-29,122014,29,FOUND,FOUND
125597-45,125597,45,FOUND,NOT_FOUND
111249-18,111249,18,FOUND,NOT_FOUND
112437-9,112437,9,FOUND,FOUND
112807-35,112807,35,FOUND,NOT_FOUND
113581-52,113581,52,NOT_FOUND,NOT_FOUND
119780-48,119780,48,FOUND,FOUND
147300-52,147300,52,NOT_FOUND,NOT_FOUND
123733-21,123733,21,FOUND,FOUND
124827-44,124827,44,FOUND,NOT_FOUND
127589-64,127589,64,NOT_FOUND,FOUND
132983-39,132983,39,FOUND,FOUND
101643-10,101643,10,FOUND,NOT_FOUND
120502-4,120502,4,FOUND,FOUND
132977-26,132977,26,FOUND,NOT_FOUND
101608-55,101608,55,NOT_FOUND,NOT_FOUND
118289-44,118289,44,FOUND,NOT_FOUND
120580-29,120580,29,FOUND,NOT_FOUND
124495-7,124495,7,FOUND,NOT_FOUND
105813-9,105813,9,FOUND,NOT_FOUND
112594-30,112594,30,NOT_FOUND,NOT_FOUND
117019-44,117019,44,FOUND,NOT_FOUND
117221-49,117221,49,FOUND,FOUND
99912-18,99912,18,NOT_FOUND,NOT_FOUND
104062-24,104062,24,FOUND,NOT_FOUND
104066-23,104066,23,FOUND,NOT_FOUND
120407-11,120407,11,FOUND,NOT_FOUND
120693-63,120693,63,NOT_FOUND,NOT_FOUND
126118-15,126118,15,FOUND,NOT_FOUND
127854-23,127854,23,NOT_FOUND,NOT_FOUND
109533-49,109533,49,NOT_FOUND,NOT_FOUND
117037-17,117037,17,FOUND,NOT_FOUND
104181-60,104181,60,NOT_FOUND,FOUND
104303-58,104303,58,FOUND,FOUND
119802-55,119802,55,FOUND,FOUND
120840-6,120840,6,NOT_FOUND,NOT_FOUND
121843-19,121843,19,FOUND,NOT_FOUND
125950-55,125950,55,FOUND,NOT_FOUND
146147-58,146147,58,FOUND,FOUND
110418-20,110418,20,NOT_FOUND,NOT_FOUND
112878-60,112878,60,NOT_FOUND,NOT_FOUND
123663-19,123663,19,NOT_FOUND,NOT_FOUND
132764-23,132764,23,FOUND,NOT_FOUND
111701-64,111701,64,NOT_FOUND,NOT_FOUND
117741-21,117741,21,FOUND,NOT_FOUND
101339-43,101339,43,FOUND,FOUND
131811-24,131811,24,FOUND,FOUND
115746-44,115746,44,FOUND,NOT_FOUND
143745-39,143745,39,FOUND,FOUND
101586-15,101586,15,NOT_FOUND,NOT_FOUND
103243-45,103243,45,FOUND,NOT_FOUND
108141-40,108141,40,NOT_FOUND,NOT_FOUND
109999-17,109999,17,NOT_FOUND,NOT_FOUND
112768-19,112768,19,NOT_FOUND,NOT_FOUND
117752-35,117752,35,FOUND,FOUND
100485-6,100485,6,NOT_FOUND,NOT_FOUND
118348-58,118348,58,FOUND,NOT_FOUND
119622-35,119622,35,FOUND,NOT_FOUND
119682-30,119682,30,FOUND,FOUND
113406-39,113406,39,FOUND,FOUND
101362-49,101362,49,FOUND,FOUND
102149-57,102149,57,NOT_FOUND,NOT_FOUND
118753-7,118753,7,FOUND,FOUND
118849-62,118849,62,NOT_FOUND,NOT_FOUND
128737-45,128737,45,NOT_FOUND,NOT_FOUND
113885-49,113885,49,FOUND,FOUND
115049-9,115049,9,NOT_FOUND,NOT_FOUND
131856-44,131856,44,NOT_FOUND,NOT_FOUND
108491-58,108491,58,FOUND,NOT_FOUND
112689-23,112689,23,NOT_FOUND,NOT_FOUND
143679-7,143679,7,FOUND,FOUND
102218-22,102218,22,FOUND,FOUND
103663-58,103663,58,FOUND,NOT_FOUND
144124-49,144124,49,NOT_FOUND,NOT_FOUND
126998-58,126998,58,NOT_FOUND,NOT_FOUND
133064-49,133064,49,FOUND,FOUND
121904-63,121904,63,NOT_FOUND,NOT_FOUND
110436-39,110436,39,NOT_FOUND,NOT_FOUND
117185-30,117185,30,NOT_FOUND,NOT_FOUND
118565-23,118565,23,NOT_FOUND,NOT_FOUND
121071-49,121071,49,NOT_FOUND,NOT_FOUND
123075-19,123075,19,NOT_FOUND,NOT_FOUND
124516-6,124516,6,FOUND,NOT_FOUND
132614-23,132614,23,NOT_FOUND,NOT_FOUND
105837-57,105837,57,FOUND,NOT_FOUND
107565-58,107565,58,FOUND,NOT_FOUND
116490-29,116490,29,NOT_FOUND,NOT_FOUND
102936-10,102936,10,FOUND,NOT_FOUND
119805-49,119805,49,NOT_FOUND,NOT_FOUND
124252-44,124252,44,NOT_FOUND,NOT_FOUND
126882-24,126882,24,FOUND,NOT_FOUND
127433-18,127433,18,NOT_FOUND,NOT_FOUND
107543-10,107543,10,NOT_FOUND,NOT_FOUND
108603-57,108603,57,FOUND,FOUND
115876-21,115876,21,FOUND,NOT_FOUND
102152-9,102152,9,FOUND,FOUND
103641-35,103641,35,FOUND,NOT_FOUND
103997-45,103997,45,NOT_FOUND,NOT_FOUND
124239-54,124239,54,FOUND,FOUND
127504-29,127504,29,FOUND,NOT_FOUND
114475-6,114475,6,FOUND,FOUND
115367-58,115367,58,NOT_FOUND,NOT_FOUND
122060-22,122060,22,FOUND,NOT_FOUND
128016-22,128016,22,FOUND,FOUND
101089-19,101089,19,FOUND,FOUND
119461-49,119461,49,FOUND,FOUND
119953-36,119953,36,NOT_FOUND,NOT_FOUND
121417-63,121417,63,NOT_FOUND,FOUND
123721-60,123721,60,NOT_FOUND,FOUND
124526-20,124526,20,FOUND,NOT_FOUND
132084-44,132084,44,NOT_FOUND,NOT_FOUND
106667-28,106667,28,FOUND,NOT_FOUND
111694-27,111694,27,FOUND,NOT_FOUND
102792-9,102792,9,NOT_FOUND,NOT_FOUND
122297-64,122297,64,NOT_FOUND,NOT_FOUND
125564-44,125564,44,FOUND,NOT_FOUND
130981-52,130981,52,NOT_FOUND,NOT_FOUND
105731-6,105731,6,FOUND,NOT_FOUND
107099-36,107099,36,FOUND,NOT_FOUND
107941-19,107941,19,NOT_FOUND,NOT_FOUND
108629-63,108629,63,NOT_FOUND,FOUND
101033-44,101033,44,FOUND,NOT_FOUND
103565-45,103565,45,FOUND,NOT_FOUND
118006-18,118006,18,FOUND,FOUND
118895-58,118895,58,FOUND,FOUND
123792-45,123792,45,NOT_FOUND,NOT_FOUND
127900-43,127900,43,FOUND,FOUND
127908-38,127908,38,FOUND,FOUND
108292-19,108292,19,FOUND,FOUND
110561-60,110561,60,NOT_FOUND,FOUND
100082-35,100082,35,FOUND,NOT_FOUND
122043-60,122043,60,NOT_FOUND,FOUND
126369-26,126369,26,NOT_FOUND,NOT_FOUND
105958-34,105958,34,NOT_FOUND,NOT_FOUND
108726-31,108726,31,FOUND,NOT_FOUND
112457-17,112457,17,FOUND,NOT_FOUND
113431-49,113431,49,NOT_FOUND,NOT_FOUND
119066-18,119066,18,FOUND,NOT_FOUND
129431-44,129431,44,NOT_FOUND,NOT_FOUND
111749-59,111749,59,NOT_FOUND,FOUND
112732-24,112732,24,FOUND,FOUND
113467-31,113467,31,FOUND,FOUND
113651-60,113651,60,NOT_FOUND,FOUND
113942-63,113942,63,NOT_FOUND,NOT_FOUND
115230-6,115230,6,NOT_FOUND,NOT_FOUND
99705-44,99705,44,FOUND,NOT_FOUND
105366-49,105366,49,FOUND,FOUND
120748-32,120748,32,FOUND,FOUND
123763-64,123763,64,NOT_FOUND,NOT_FOUND
124379-44,124379,44,FOUND,FOUND
126103-35,126103,35,FOUND,NOT_FOUND
131396-60,131396,60,NOT_FOUND,FOUND
131891-30,131891,30,NOT_FOUND,NOT_FOUND
107530-49,107530,49,FOUND,FOUND
101966-49,101966,49,FOUND,FOUND
103703-58,103703,58,NOT_FOUND,NOT_FOUND
120447-45,120447,45,FOUND,NOT_FOUND
101970-64,101970,64,NOT_FOUND,NOT_FOUND
102532-5,102532,5,FOUND,FOUND
103913-63,103913,63,NOT_FOUND,NOT_FOUND
122496-20,122496,20,FOUND,FOUND
126135-60,126135,60,NOT_FOUND,NOT_FOUND
126172-24,126172,24,NOT_FOUND,NOT_FOUND
127106-22,127106,22,FOUND,FOUND
109444-49,109444,49,FOUND,FOUND
112389-9,112389,9,FOUND,NOT_FOUND
113446-40,113446,40,FOUND,FOUND
100802-23,100802,23,FOUND,FOUND
101118-10,101118,10,FOUND,NOT_FOUND
102469-10,102469,10,FOUND,FOUND
102908-44,102908,44,FOUND,NOT_FOUND
104188-6,104188,6,NOT_FOUND,NOT_FOUND
118581-39,118581,39,NOT_FOUND,NOT_FOUND
119133-28,119133,28,FOUND,NOT_FOUND
125116-31,125116,31,FOUND,NOT_FOUND
127251-59,127251,59,NOT_FOUND,NOT_FOUND
106446-14,106446,14,FOUND,FOUND
108321-11,108321,11,NOT_FOUND,NOT_FOUND
110037-58,110037,58,NOT_FOUND,NOT_FOUND
112801-9,112801,9,NOT_FOUND,NOT_FOUND
117285-22,117285,22,NOT_FOUND,NOT_FOUND
117334-60,117334,60,NOT_FOUND,FOUND
105313-52,105313,52,NOT_FOUND,NOT_FOUND
131692-19,131692,19,FOUND,FOUND
132060-44,132060,44,FOUND,NOT_FOUND
132773-36,132773,36,FOUND,FOUND
111372-24,111372,24,FOUND,FOUND
115526-38,115526,38,FOUND,NOT_FOUND
101845-6,101845,6,FOUND,FOUND
120910-34,120910,34,NOT_FOUND,NOT_FOUND
132361-28,132361,28,FOUND,FOUND
107092-15,107092,15,FOUND,FOUND
114717-49,114717,49,FOUND,FOUND
102396-30,102396,30,NOT_FOUND,NOT_FOUND
103278-45,103278,45,FOUND,NOT_FOUND
127036-62,127036,62,NOT_FOUND,NOT_FOUND
127581-14,127581,14,FOUND,FOUND
127739-28,127739,28,FOUND,NOT_FOUND
128581-27,128581,27,FOUND,NOT_FOUND
130766-30,130766,30,FOUND,NOT_FOUND
115574-9,115574,9,NOT_FOUND,NOT_FOUND
99783-29,99783,29,NOT_FOUND,NOT_FOUND
99888-40,99888,40,NOT_FOUND,NOT_FOUND
118169-58,118169,58,FOUND,NOT_FOUND
118188-21,118188,21,FOUND,FOUND
126767-62,126767,62,NOT_FOUND,FOUND
129309-49,129309,49,FOUND,FOUND
118621-9,118621,9,FOUND,NOT_FOUND
120591-28,120591,28,FOUND,NOT_FOUND
128022-59,128022,59,NOT_FOUND,NOT_FOUND
105710-59,105710,59,NOT_FOUND,FOUND
146038-59,146038,59,NOT_FOUND,FOUND
115169-58,115169,58,FOUND,FOUND
117658-43,117658,43,FOUND,FOUND
103914-10,103914,10,FOUND,NOT_FOUND
119771-23,119771,23,FOUND,NOT_FOUND
120197-45,120197,45,FOUND,FOUND
127549-30,127549,30,FOUND,NOT_FOUND
107769-27,107769,27,FOUND,FOUND
109790-44,109790,44,NOT_FOUND,NOT_FOUND
101712-18,101712,18,FOUND,NOT_FOUND
127627-29,127627,29,NOT_FOUND,NOT_FOUND
130611-44,130611,44,FOUND,NOT_FOUND
132367-22,132367,22,FOUND,FOUND
106211-10,106211,10,NOT_FOUND,NOT_FOUND
107403-22,107403,22,FOUND,NOT_FOUND
115488-44,115488,44,FOUND,NOT_FOUND
100569-49,100569,49,FOUND,FOUND
102140-22,102140,22,FOUND,FOUND
105126-17,105126,17,NOT_FOUND,NOT_FOUND
119424-60,119424,60,NOT_FOUND,FOUND
121226-27,121226,27,FOUND,NOT_FOUND
